CompanyID,Month,NumberOfEmployees,MarketingBudget,IndustryType,HistoricalSales,ProjectedSales
310,8,490,36712,Retail,456321,477845.6417701065
310,9,155,40978,Healthcare,281120,288938.27461301145
310,10,328,9787,Retail,379326,398038.61591409723
310,11,125,2986,Healthcare,102147,104379.12460011199
310,12,122,11942,Manufacturing,302403,308333.79718283477
311,1,260,18458,Finance,125400,129854.44977695342
311,2,485,13161,Healthcare,96434,98857.01598981301
311,3,260,21689,Retail,76515,79197.20437777253
311,4,312,30163,Finance,270370,276372.1655313399
311,5,468,36775,Finance,108001,111750.44158627039
311,6,322,34737,Healthcare,239469,244504.99725104152
311,7,127,9772,Healthcare,242487,245406.27256206743
311,8,310,36592,Technology,460176,481567.4820321361
311,9,170,2211,Technology,421735,440851.49183248414
311,10,410,1229,Finance,274215,287605.4465801122
311,11,207,49542,Technology,357922,371759.6535987007
311,12,269,15345,Retail,212013,219922.96060220778
312,1,157,36953,Manufacturing,145849,150568.69155069377
312,2,249,32819,Finance,415227,421471.0576685923
312,3,56,48779,Manufacturing,484171,492677.5999895048
312,4,484,17885,Technology,259637,265239.65166231483
312,5,408,27708,Healthcare,413420,432274.53773660376
312,6,207,1048,Finance,369052,375295.9099597525
312,7,56,20950,Technology,299708,313768.77893517667
312,8,87,16173,Retail,498912,514334.08302592597
312,9,133,34737,Finance,461645,479475.01577471866
312,10,84,29036,Finance,406192,412045.13714135013
312,11,368,48321,Healthcare,257748,263099.19436519576
312,12,146,6820,Finance,297387,311762.90893325
313,1,99,15292,Healthcare,195919,199963.94325810106
313,2,409,4052,Technology,228263,233253.02749846576
313,3,334,45377,Retail,346400,352601.909364358
313,4,70,24781,Retail,439169,445828.0961007654
313,5,147,3302,Finance,471990,481113.71096759493
313,6,59,3283,Finance,177343,183672.91711996924
313,7,268,49153,Technology,59127,60795.25111915461
313,8,470,43567,Healthcare,168251,173660.3089287875
313,9,116,16620,Retail,209277,212394.0957707867
313,10,122,31461,Healthcare,289282,301456.3340027271
313,11,359,21750,Technology,393307,409575.6673760383
313,12,263,33890,Retail,239836,242441.4815171526
314,1,127,24183,Retail,430423,441330.17870097636
314,2,207,10472,Manufacturing,151824,153759.8811149467
314,3,346,4727,Technology,88664,92359.89067304191
314,4,374,47500,Technology,106795,111012.41863237637
314,5,60,26523,Manufacturing,171729,179642.19053779476
314,6,254,31766,Healthcare,213405,217557.04147441557
314,7,412,38726,Manufacturing,294620,302943.5557234845
314,8,435,1524,Technology,86079,87575.01127913737
314,9,44,10079,Healthcare,134225,137560.41036319153
314,10,311,9399,Retail,74259,76552.84046472421
314,11,419,28370,Manufacturing,338715,342824.7075392071
314,12,78,17532,Healthcare,101119,105021.66924229146
315,1,358,17821,Healthcare,320153,330312.00996811525
315,2,329,44162,Healthcare,160210,167124.40096589288
315,3,430,4749,Manufacturing,373973,381778.27277487906
315,4,477,12353,Retail,350374,366537.7491575044
315,5,58,47777,Healthcare,161364,169423.77197784017
315,6,414,29477,Manufacturing,368193,385414.09999686363
315,7,83,25570,Technology,413906,430924.0345240879
315,8,201,21837,Manufacturing,435417,453919.9374816357
315,9,270,12437,Manufacturing,431610,445831.4501009868
315,10,365,39104,Manufacturing,217570,221400.57103815587
315,11,79,5551,Healthcare,169053,175321.76035785108
315,12,99,3823,Manufacturing,472036,490214.1630432144
316,1,269,13916,Technology,483531,507424.88049035525
316,2,135,16167,Healthcare,407162,420049.5130611822
316,3,240,42445,Technology,344939,352132.6202669491
316,4,304,48636,Finance,163812,169929.8705252477
316,5,428,9391,Manufacturing,135411,142069.8403646742
316,6,138,13658,Healthcare,351335,357338.8079384689
316,7,289,30685,Healthcare,235525,240951.47639052392
316,8,322,24380,Manufacturing,62453,64431.21364823862
316,9,109,43431,Retail,170848,173719.71319761281
316,10,335,29919,Retail,493541,498915.0818659724
316,11,306,3311,Technology,492706,504274.4042530215
316,12,191,40993,Manufacturing,426309,445328.7044406846
317,1,183,45333,Manufacturing,99993,101166.79142614306
317,2,325,44038,Finance,422924,434409.4157342269
317,3,373,14560,Retail,95706,99580.94748694653
317,4,197,49733,Retail,223889,234664.17393759123
317,5,66,39553,Manufacturing,141434,148423.5291033117
317,6,40,26993,Technology,236782,243146.41015517194
317,7,93,31492,Manufacturing,100799,105638.90145956483
317,8,161,21981,Technology,169586,171522.12248011236
317,9,482,25143,Retail,110964,115384.43708432288
317,10,45,13067,Finance,496894,514638.00592532934
317,11,222,24916,Healthcare,252222,257261.61607856382
317,12,423,42508,Retail,409523,421928.57377415325
318,1,417,47421,Technology,241510,245176.6409282615
318,2,373,4815,Manufacturing,159987,167164.6385355715
318,3,115,32836,Retail,374070,383165.85747440247
318,4,423,38477,Finance,53801,55686.28274222104
318,5,351,38275,Technology,484264,492182.22558010457
318,6,229,40343,Manufacturing,352288,358716.05603141757
318,7,400,5773,Healthcare,406622,426822.2713363488
318,8,172,13446,Technology,191220,198892.40721380283
318,9,448,31733,Manufacturing,162364,170235.22402655988
318,10,229,11464,Healthcare,394963,403586.6405506258
318,11,279,49632,Manufacturing,200933,204264.97449951404
318,12,129,22576,Healthcare,203552,209683.5436751217
319,1,403,4320,Healthcare,68637,70681.47187548953
319,2,345,11750,Healthcare,356765,362829.2417192348
319,3,409,38466,Manufacturing,97431,101262.84263535547
319,4,191,27572,Healthcare,149937,153606.12352724563
319,5,488,18948,Technology,368316,374744.8118558162
319,6,115,39826,Finance,75437,77193.12325336649
319,7,226,24515,Finance,451365,466055.2823584304
319,8,214,28867,Healthcare,457887,475771.5338289323
319,9,79,1726,Finance,73119,75259.60518790549
319,10,53,26820,Finance,227189,234237.26600576472
319,11,338,7697,Healthcare,280389,284751.24648132204
319,12,310,45678,Healthcare,459495,480901.7862579524
320,1,237,43025,Technology,380979,398941.7666490724
320,2,193,13963,Retail,280882,291369.3091027916
320,3,116,2081,Manufacturing,307157,310445.194426958
320,4,93,21269,Healthcare,448019,462123.9681253917
320,5,347,11776,Healthcare,110805,114701.87432809116
320,6,259,32816,Finance,68201,71596.46650639863
320,7,372,15196,Technology,307636,322969.40215313225
320,8,450,43112,Finance,78634,82117.8360751436
320,9,30,16958,Healthcare,457976,463725.08249616605
320,10,205,24369,Healthcare,454042,475895.5207608782
320,11,187,12689,Finance,398965,412731.86577879987
320,12,426,18331,Healthcare,357919,372964.2936801255
321,1,484,38528,Retail,438690,450222.15724914754
321,2,16,14436,Manufacturing,164090,167829.08254139536
321,3,79,1066,Manufacturing,124676,128232.97708329358
321,4,136,31725,Manufacturing,56798,57699.667143504135
321,5,408,26212,Retail,127160,130247.7812081548
321,6,475,34332,Healthcare,127751,133410.9697285159
321,7,169,26401,Finance,232482,235159.73219787606
321,8,257,14393,Technology,353032,358692.91114506335
321,9,212,4670,Healthcare,361191,366610.5432327983
321,10,157,26601,Retail,421784,432802.2725880909
321,11,481,3251,Retail,414758,435445.9117215877
321,12,152,46717,Manufacturing,95955,97579.93240773733
322,1,441,34572,Healthcare,293465,298107.4126305859
322,2,208,28027,Manufacturing,445198,465945.2192313954
322,3,414,32846,Technology,214936,224668.73639658387
322,4,435,22015,Manufacturing,433442,438335.3932180819
322,5,163,10583,Technology,135490,140918.84562178783
322,6,385,24104,Retail,351409,364136.55186760525
322,7,393,13224,Manufacturing,96313,100233.86682477375
322,8,151,39784,Manufacturing,94350,97159.75226439981
322,9,322,31836,Finance,196450,206204.75789856672
322,10,174,30299,Retail,421312,426264.0510058861
322,11,323,14036,Finance,299406,305206.9503679527
322,12,30,20933,Technology,298179,305890.4574339922
323,1,91,13392,Technology,250887,257909.6075370238
323,2,78,8938,Retail,340068,356001.7827960488
323,3,140,5141,Technology,394737,407526.54770651064
323,4,96,24350,Retail,429634,434705.5886979763
323,5,227,10546,Technology,57312,58820.13768639405
323,6,430,6335,Healthcare,342497,351627.8386706068
323,7,481,6077,Manufacturing,163744,171705.17392894227
323,8,314,47015,Healthcare,281745,291315.28137638967
323,9,412,6611,Retail,267522,276999.24583434325
323,10,380,41857,Retail,328336,340986.8258907567
323,11,354,36660,Healthcare,198522,206622.00980111386
323,12,350,6577,Manufacturing,186504,193106.6225918818
324,1,393,21002,Manufacturing,238297,242940.87809168652
324,2,405,40451,Finance,408692,427067.5429129568
324,3,454,35275,Technology,148991,154844.0804473192
324,4,434,29647,Finance,128711,133817.58568029257
324,5,170,35831,Manufacturing,246676,258975.82520829883
324,6,187,35768,Healthcare,191367,199423.75381588755
324,7,126,31962,Technology,56774,59224.709670509226
324,8,205,49334,Healthcare,165107,173041.4184192943
324,9,392,30583,Finance,193262,196362.9583631519
324,10,499,2294,Retail,474502,488693.92542374384
324,11,336,16096,Healthcare,257397,265948.4184068479
324,12,95,37833,Finance,278552,285006.33651705494
325,1,298,47858,Finance,122427,127761.89532731891
325,2,90,28328,Finance,137513,143081.83437725474
325,3,161,25398,Retail,376158,390766.2174216331
325,4,70,18706,Retail,276959,290775.3704674393
325,5,70,23340,Retail,256924,262158.8919992631
325,6,363,19825,Technology,367400,381882.279770622
325,7,37,18482,Retail,309549,319471.95815210586
325,8,451,10318,Retail,299652,306400.0333805062
325,9,52,42256,Retail,148743,151185.87691647882
325,10,178,45009,Healthcare,239702,250688.8259005106
325,11,432,44185,Retail,296968,307010.9289515513
325,12,95,16574,Technology,403334,420676.2945788405
326,1,186,49070,Finance,363859,375434.7372213527
326,2,26,15650,Healthcare,57466,58546.30811667456
326,3,107,47118,Manufacturing,307575,314803.6130475733
326,4,463,29930,Retail,329781,338111.7804403907
326,5,207,21171,Finance,442568,464217.2725640055
326,6,107,35864,Finance,118745,119959.2069456559
326,7,74,12801,Healthcare,86317,90583.35936437626
326,8,339,23372,Manufacturing,230838,242199.4921170193
326,9,350,17559,Technology,184150,193329.14672304498
326,10,14,33334,Finance,470515,484189.82548017486
326,11,11,40937,Finance,282866,296599.8115200325
326,12,31,14288,Finance,53543,54925.69267975141
327,1,121,23398,Finance,434934,439740.79385030654
327,2,66,11694,Healthcare,101052,102969.34927508958
327,3,75,13191,Manufacturing,72064,75509.5131438067
327,4,339,19051,Finance,122287,123577.19972215625
327,5,107,11737,Technology,130442,134595.24268051374
327,6,153,26251,Technology,170550,172771.25403943952
327,7,377,6147,Retail,64425,65807.29398260787
327,8,444,20643,Finance,363625,368542.5605136044
327,9,134,39967,Finance,127347,132998.80565251535
327,10,176,34314,Finance,122317,126432.08983967915
327,11,95,38999,Finance,100530,105162.85051994647
327,12,85,41733,Finance,393243,408003.03308987187
328,1,353,19467,Technology,338032,354541.87677172176
328,2,433,35808,Manufacturing,208563,214902.29453239177
328,3,303,2752,Manufacturing,475568,492473.69255791226
328,4,453,2849,Retail,202748,209449.29842459463
328,5,68,3642,Technology,377980,389081.43028488924
328,6,147,2600,Finance,218535,228115.2191969087
328,7,108,47719,Manufacturing,422622,437743.84007549117
328,8,201,21786,Healthcare,361134,376320.5841382527
328,9,252,45565,Healthcare,136544,142204.3710943776
328,10,328,21183,Healthcare,113627,115631.58553879117
328,11,58,2132,Finance,463437,480123.7634807752
328,12,457,39259,Finance,296037,301361.4980261754
329,1,41,32076,Retail,275942,285139.9247763017
329,2,400,39563,Retail,178345,184961.133551903
329,3,286,27691,Retail,122843,128971.56391596136
329,4,29,44299,Healthcare,494529,500078.4457564965
329,5,163,11931,Finance,79251,80332.75203903626
329,6,392,8633,Healthcare,489802,496209.1331974408
329,7,77,38777,Retail,280765,288046.48626154725
329,8,375,35881,Finance,124418,129750.99523037368
329,9,381,2044,Technology,497100,518854.2161211394
329,10,223,47691,Manufacturing,364764,379164.58501014515
329,11,152,36199,Manufacturing,60040,62794.342785578796
329,12,385,25363,Retail,226950,232150.42257317028
330,1,241,47694,Healthcare,449185,455260.7597551387
330,2,222,2582,Technology,63162,63940.5424621558
330,3,88,15374,Finance,115435,120523.98761957056
330,4,223,2308,Healthcare,311989,324224.4135615646
330,5,125,22301,Retail,168504,174897.81894096392
330,6,101,9793,Healthcare,386811,395934.7317675676
330,7,279,2620,Retail,440802,451908.5386781316
330,8,420,30883,Manufacturing,55037,57696.63777160127
330,9,390,38534,Manufacturing,372670,377347.82455931907
330,10,498,38960,Healthcare,400058,416440.0828486344
330,11,177,40390,Technology,195765,200147.26470463094
330,12,67,7093,Finance,404306,408980.66066207626
331,1,293,23259,Retail,109090,113421.17893523579
331,2,35,21655,Finance,445667,456022.730294185
331,3,378,34005,Manufacturing,115560,120053.65469063669
331,4,456,32629,Technology,449178,466384.29122000927
331,5,75,24610,Technology,401696,414305.82994855917
331,6,418,22602,Finance,328588,342091.29927124147
331,7,257,21409,Manufacturing,352587,364307.5323841827
331,8,263,12110,Finance,197578,201819.10544448215
331,9,396,7073,Healthcare,481600,500557.997159705
331,10,465,36310,Technology,409373,423113.8473538124
331,11,53,16282,Technology,424458,428918.66786126164
331,12,106,11195,Healthcare,74248,77668.29107644361
332,1,51,2537,Manufacturing,489378,504952.8193059327
332,2,236,18138,Technology,223762,233774.25096712925
332,3,271,45328,Retail,439665,459585.98969244515
332,4,176,47202,Retail,293824,301991.9153179413
332,5,445,41164,Manufacturing,118008,121584.39763444867
332,6,288,25207,Healthcare,372453,382371.48875811766
332,7,98,21619,Finance,93237,95845.53546477584
332,8,388,25845,Manufacturing,439111,459224.86856492935
332,9,187,25310,Finance,478948,498836.6799680761
332,10,436,38899,Manufacturing,320248,325071.26379154844
332,11,412,31562,Retail,133230,137814.7522293835
332,12,206,29036,Healthcare,402410,422464.6116463147
333,1,316,9697,Retail,84980,87854.19594362946
333,2,276,18513,Healthcare,311057,323945.60480968456
333,3,277,44039,Finance,124990,130084.89974231651
333,4,83,4145,Manufacturing,220632,225929.97025473055
333,5,17,28818,Technology,321698,329699.9070792503
333,6,417,31544,Technology,403193,418902.63178923755
333,7,485,14100,Healthcare,227059,233870.62042810651
333,8,306,21104,Healthcare,212057,219017.31051464248
333,9,173,5067,Retail,98167,101948.0229089098
333,10,494,37963,Technology,297605,309837.4586368783
333,11,94,31728,Retail,221500,226120.636878715
333,12,81,33317,Finance,379382,385403.4564017086
334,1,64,32416,Technology,296150,302568.09938508924
334,2,402,43012,Finance,243795,251182.36223863292
334,3,56,41049,Manufacturing,67038,68625.83878515835
334,4,408,3509,Retail,465435,480670.78682656924
334,5,441,22400,Healthcare,447487,452918.8786596722
334,6,247,49270,Technology,339541,349859.65658039
334,7,113,7533,Retail,124491,127568.34236198329
334,8,219,15670,Healthcare,79602,82100.44172091933
334,9,51,4932,Manufacturing,104471,107281.40928472753
334,10,325,48363,Technology,243222,248419.41919375057
334,11,477,46809,Finance,487443,509945.47279039945
334,12,463,39328,Manufacturing,409225,416341.6680954691
335,1,277,37784,Healthcare,73116,75839.90901696593
335,2,395,24723,Technology,318818,333797.91511904396
335,3,272,1719,Technology,460685,475218.13681510737
335,4,345,1074,Manufacturing,317590,331899.44287551835
335,5,396,27498,Technology,174809,177430.09648373778
335,6,374,32345,Healthcare,332904,342808.4102709376
335,7,268,21541,Manufacturing,51963,53432.56618598524
335,8,292,46929,Finance,420425,424765.78397794114
335,9,123,35917,Manufacturing,257074,264202.7375109044
335,10,372,27028,Manufacturing,208334,213492.5978106485
335,11,49,30545,Finance,55177,57207.069376096806
335,12,495,15033,Healthcare,61160,64067.129970309594
336,1,426,32673,Retail,415020,420594.4006980205
336,2,229,31974,Retail,57543,58872.18894882878
336,3,138,24097,Finance,419355,430997.38071799866
336,4,17,37975,Healthcare,89278,91796.30160720614
336,5,110,28608,Technology,472823,492205.14426551183
336,6,425,24525,Finance,266907,274309.88627922424
336,7,389,16043,Retail,198293,200491.36583796598
336,8,185,42846,Healthcare,446539,463687.95689181547
336,9,116,12725,Manufacturing,364249,380783.4232650846
336,10,110,37704,Healthcare,288913,297741.08008867456
336,11,269,43075,Healthcare,388295,401203.6113373168
336,12,487,38383,Retail,305980,311034.01166382997
